fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality-binned;type-red;type-white
8.5;0.18;0.3;1.1;0.028;34.0;95.0;0.9554755625709831;2.83;0.36;0.6711409395973155;4;Low;False;True
6.5;0.35;0.38;7.4;0.036;20.0;196.0;0.9597104852836436;3.47;0.48;0.610738255033557;6;Medium;False;True
6.8;0.22;0.26;1.2;0.041;29.0;182.0;0.9538585920806946;3.04;0.35;0.7516778523489932;5;Medium;False;True
6.3;0.18;0.24;3.4;0.053;20.0;119.0;0.9564476698300256;3.11;0.52;0.6174496644295301;6;Medium;False;True
6.6;0.3;0.45;8.0;0.038;54.0;200.0;0.9582475119829064;3.18;0.48;0.6375838926174496;5;Medium;False;True
6.3;0.34;0.27;2.5;0.024;40.0;152.0;0.9537719686615719;3.35;0.6;0.7986577181208053;7;High;False;True
7.7;0.3;0.23;2.0;0.068;28.0;138.0;0.9565342932491482;3.11;0.62;0.6577181208053692;5;Medium;False;True
7.7;0.31;0.23;2.0;0.069;29.0;134.0;0.9565342932491482;3.11;0.62;0.6577181208053692;5;Medium;False;True
5.7;0.265;0.28;6.9;0.036;46.0;150.0;0.9557354328283509;3.36;0.44;0.7248322147651007;7;High;False;True
5.4;0.255;0.33;1.2;0.051;29.0;122.0;0.9533196019172651;3.37;0.66;0.7583892617449665;6;Medium;False;True
6.6;0.26;0.28;9.4;0.028;13.0;121.0;0.9553023157327378;3.17;0.34;0.8120805369127516;6;Medium;False;True
4.8;0.17;0.28;2.9;0.03;22.0;111.0;0.9530501068355502;3.38;0.34;0.7583892617449665;7;High;False;True
6.2;0.2;0.33;5.4;0.028;21.0;75.0;0.9529731082407746;3.36;0.41;0.9060402684563759;7;High;False;True
7.5;0.28;0.41;1.3;0.044;11.0;126.0;0.9556776838822691;3.28;0.45;0.6912751677852349;5;Medium;False;True
6.2;0.22;0.2;20.8;0.035;58.0;184.0;0.9626941808312;3.11;0.53;0.6040268456375839;6;Medium;False;True
7.0;0.34;0.26;10.3;0.041;51.0;166.0;0.9565342932491482;3.08;0.35;0.7785234899328859;6;Medium;False;True
6.5;0.19;0.34;1.6;0.029;39.0;116.0;0.9524148684286511;3.21;0.68;0.8389261744966443;6;Medium;False;True
6.0;0.21;0.29;13.1;0.042;28.0;125.0;0.9618664459373617;3.39;0.45;0.5771812080536912;5;Medium;False;True
6.1;0.22;0.46;1.8;0.16;34.0;74.0;0.9513176384530981;3.19;0.33;0.8993288590604027;6;Medium;False;True
6.5;0.32;0.48;8.0;0.026;18.0;88.0;0.9542435850545727;3.22;0.79;0.8523489932885905;4;Low;False;True
7.1;0.21;0.72;1.6;0.167;65.0;120.0;0.9559760534370247;2.97;0.51;0.6174496644295301;5;Medium;False;True
5.6;0.26;0.18;1.4;0.034;18.0;135.0;0.9545323297849814;3.32;0.35;0.6845637583892616;6;Medium;False;True
7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.9604804712314;2.96;0.39;0.6040268456375839;7;High;False;True
7.4;0.27;0.28;1.8;0.04;45.0;121.0;0.9532714777955302;3.02;0.4;0.7986577181208053;5;Medium;False;True
6.8;0.22;0.3;10.6;0.07;67.0;194.0;0.9591522454715201;2.89;0.42;0.6040268456375839;6;Medium;False;True
6.2;0.24;0.25;12.5;0.055;47.0;134.0;0.9601532272036035;3.3;0.51;0.6040268456375839;5;Medium;False;True
6.3;0.28;0.29;6.8;0.051;40.0;143.0;0.9564572946543725;3.43;0.59;0.7382550335570469;6;Medium;False;True
5.5;0.17;0.23;2.9;0.039;10.0;108.0;0.9551964426649214;3.28;0.5;0.6711409395973155;5;Medium;False;True
6.5;0.26;0.34;1.4;0.04;25.0;184.0;0.9549365724075536;3.29;0.46;0.7181208053691275;5;Medium;False;True
6.6;0.27;0.33;1.4;0.042;24.0;183.0;0.9549269475832066;3.29;0.46;0.7181208053691275;5;Medium;False;True
5.4;0.46;0.15;2.1;0.026;29.0;130.0;0.9524052436043042;3.39;0.77;0.8993288590604027;8;High;False;True
7.8;0.19;0.32;7.4;0.015;47.0;124.0;0.9555333115170648;2.99;0.39;0.7382550335570469;6;Medium;False;True
7.8;0.2;0.32;5.0;0.016;31.0;101.0;0.9546478276771448;2.99;0.39;0.7382550335570469;6;Medium;False;True
6.1;0.17;0.28;2.5;0.028;22.0;98.0;0.953550597701592;3.16;0.37;0.7449664429530201;7;High;False;True
7.4;0.2;0.35;6.1;0.025;10.0;40.0;0.9552060674892683;2.79;0.52;0.7315436241610739;5;Medium;False;True
6.7;0.39;0.24;2.7;0.017;22.0;80.0;0.9536660955937555;3.03;0.37;0.7718120805369127;5;Medium;False;True
6.9;0.4;0.17;12.9;0.033;59.0;186.0;0.9601147279062157;3.08;0.49;0.6308724832214765;5;Medium;False;True
6.3;0.24;0.29;13.7;0.035;53.0;134.0;0.958314885753335;3.17;0.38;0.7114093959731543;6;Medium;False;True
7.4;0.27;0.31;2.4;0.014;15.0;143.0;0.953762343837225;3.03;0.65;0.8053691275167785;4;Low;False;True
6.1;0.27;0.28;9.8;0.042;61.0;125.0;0.9579780169011916;3.14;0.42;0.6845637583892616;6;Medium;False;True
5.0;0.61;0.12;1.3;0.009;65.0;100.0;0.9503551560184027;3.26;0.37;0.9060402684563759;5;Medium;False;True
6.7;0.42;0.39;12.1;0.04;61.0;248.0;0.9604997208800939;3.31;0.58;0.6510067114093959;5;Medium;False;True
6.5;0.33;0.28;6.1;0.018;41.0;103.0;0.9540318389189397;3.24;0.32;0.8187919463087248;6;Medium;False;True
6.9;0.33;0.31;7.7;0.04;29.0;135.0;0.9550328206510231;3.11;0.57;0.825503355704698;5;Medium;False;True
6.3;0.15;0.3;1.4;0.022;38.0;100.0;0.9538104679589597;3.42;0.57;0.7651006711409396;7;High;False;True
6.5;0.32;0.45;7.7;0.022;31.0;97.0;0.9541473368111032;3.2;0.7;0.8523489932885905;7;High;False;True
7.4;0.25;0.29;6.8;0.02;31.0;113.0;0.9561108009778821;3.13;0.29;0.7248322147651007;6;Medium;False;True
7.6;0.27;0.3;9.2;0.018;23.0;96.0;0.9565150436004543;3.08;0.29;0.7382550335570469;6;Medium;False;True
6.4;0.27;0.45;8.3;0.05;52.0;196.0;0.9581512637394368;3.18;0.48;0.6375838926174496;5;Medium;False;True
6.5;0.25;0.27;17.4;0.064;29.0;140.0;0.9603264740418487;3.2;0.49;0.6778523489932885;6;Medium;False;True
5.6;0.19;0.31;2.7;0.027;11.0;100.0;0.9525111166721207;3.46;0.4;0.8859060402684563;7;High;False;True
7.4;0.29;0.48;12.8;0.037;61.5;182.0;0.9606344684209512;3.02;0.34;0.5906040268456376;5;Medium;False;True
6.4;0.34;0.44;8.2;0.043;54.0;201.0;0.9581608885637837;3.18;0.48;0.6375838926174496;5;Medium;False;True
6.6;0.27;0.52;8.1;0.044;53.0;202.0;0.9581320140907429;3.18;0.48;0.6375838926174496;5;Medium;False;True
6.6;0.26;0.52;8.2;0.047;52.0;191.0;0.9580646403203141;3.16;0.47;0.6375838926174496;6;Medium;False;True
6.5;0.26;0.5;8.0;0.051;46.0;197.0;0.9580165161985794;3.18;0.47;0.6375838926174496;5;Medium;False;True
6.8;0.25;0.3;11.8;0.043;53.0;133.0;0.9579010183064159;3.03;0.58;0.697986577181208;6;Medium;False;True
6.3;0.32;0.26;12.0;0.049;63.0;170.0;0.9587287532002541;3.14;0.55;0.6644295302013423;6;Medium;False;True
5.5;0.24;0.45;1.7;0.046;22.0;113.0;0.9550135710023292;3.22;0.48;0.6711409395973155;5;Medium;False;True
6.6;0.13;0.29;13.9;0.056;33.0;95.0;0.959614237040174;3.17;0.39;0.6308724832214765;6;Medium;False;True
7.0;0.39;0.21;10.7;0.098;13.0;91.0;0.9591811199445609;3.03;0.47;0.6241610738255033;5;Medium;False;True
7.9;0.21;0.39;2.0;0.057;21.0;138.0;0.9545515794336753;3.05;0.52;0.7315436241610739;5;Medium;False;True
7.0;0.3;0.28;2.2;0.042;21.0;177.0;0.9544553311902058;3.2;0.57;0.7651006711409396;5;Medium;False;True
8.1;0.2;0.3;1.3;0.036;7.0;49.0;0.9551868178405744;2.99;0.73;0.6912751677852349;5;Medium;False;True
8.3;0.18;0.3;1.1;0.033;20.0;57.0;0.9539067162024293;3.02;0.51;0.7382550335570469;6;Medium;False;True
7.2;0.17;0.34;6.4;0.042;16.0;111.0;0.9555333115170648;2.99;0.4;0.7248322147651007;6;Medium;False;True
6.8;0.21;0.62;6.4;0.041;7.0;113.0;0.9563032974648212;2.96;0.59;0.6845637583892616;5;Medium;False;True
6.9;0.21;0.62;6.3;0.042;7.0;109.0;0.9563032974648212;2.96;0.59;0.6845637583892616;6;Medium;False;True
6.8;0.26;0.34;15.1;0.06;42.0;162.0;0.9596431115132149;3.24;0.52;0.7046979865771812;3;Low;False;True
7.2;0.28;0.38;2.0;0.052;23.0;156.0;0.9540125892702458;3.13;0.52;0.7449664429530201;5;Medium;False;True
7.4;0.34;0.28;12.1;0.049;31.0;149.0;0.9593736164315002;3.22;0.49;0.6912751677852349;5;Medium;False;True
6.3;0.43;0.32;8.8;0.042;18.0;106.0;0.9545130801362876;3.28;0.33;0.8657718120805369;7;High;False;True
6.8;0.41;0.3;8.8;0.045;28.0;131.0;0.9579587672524976;3.12;0.59;0.6644295302013423;5;Medium;False;True
6.3;0.4;0.24;5.1;0.036;43.0;131.0;0.9546478276771448;3.24;0.44;0.7583892617449665;6;Medium;False;True
5.1;0.35;0.26;6.8;0.034;36.0;120.0;0.9546670773258388;3.38;0.4;0.7718120805369127;6;Medium;False;True
6.3;0.3;0.2;3.7;0.039;34.0;132.0;0.9543783325954301;3.0;0.38;0.7181208053691275;5;Medium;False;True
6.9;0.28;0.28;12.2;0.042;52.0;139.0;0.957881768657722;3.03;0.56;0.697986577181208;6;Medium;False;True
7.0;0.33;0.28;5.7;0.033;39.0;204.0;0.9545515794336753;3.17;0.64;0.8389261744966443;6;Medium;False;True
6.7;0.26;0.49;8.1;0.052;48.0;197.0;0.9582282623342124;3.19;0.48;0.6375838926174496;5;Medium;False;True
7.3;0.24;0.3;2.5;0.042;31.0;104.0;0.9539163410267762;3.05;0.56;0.7583892617449665;7;High;False;True
6.7;0.46;0.21;4.0;0.034;12.0;88.0;0.9530116075381625;3.26;0.54;0.87248322147651;6;Medium;False;True
5.1;0.23;0.18;1.0;0.053;13.0;99.0;0.952434118077345;3.22;0.39;0.7718120805369127;5;Medium;False;True
7.1;0.44;0.23;5.8;0.035;24.0;100.0;0.9534543494581224;3.15;0.57;0.8859060402684563;7;High;False;True
4.8;0.26;0.23;10.6;0.034;23.0;111.0;0.9554948122196769;3.46;0.28;0.7718120805369127;7;High;False;True
6.8;0.31;0.19;3.5;0.086;30.0;130.0;0.9557450576526978;2.83;0.44;0.6442953020134228;5;Medium;False;True
7.0;0.15;0.29;16.4;0.058;45.0;110.0;0.9603649733392365;3.15;0.37;0.6510067114093959;6;Medium;False;True
6.5;0.41;0.22;4.8;0.052;49.0;142.0;0.9572850295482108;3.14;0.62;0.6174496644295301;5;Medium;False;True
6.2;0.31;0.23;3.3;0.052;34.0;113.0;0.9569866599934551;3.16;0.48;0.5637583892617449;5;Medium;False;True
8.0;0.27;0.33;1.2;0.05;41.0;103.0;0.9528768599973051;3.0;0.45;0.8322147651006712;6;Medium;False;True
6.7;0.37;0.25;2.5;0.028;24.0;84.0;0.9537238445398372;3.14;0.36;0.785234899328859;6;Medium;False;True
6.6;0.21;0.5;8.7;0.036;41.0;191.0;0.9556873087066161;2.96;0.56;0.7382550335570469;6;Medium;False;True
7.5;0.26;0.31;1.6;0.032;36.0;109.0;0.9532811026198772;2.97;0.43;0.7986577181208053;6;Medium;False;True
7.5;0.34;0.28;4.0;0.028;46.0;100.0;0.952453367726039;3.2;0.5;0.8859060402684563;7;High;False;True
6.4;0.32;0.23;16.2;0.055;36.0;176.0;0.961134959286993;3.26;0.54;0.610738255033557;5;Medium;False;True
6.7;0.24;0.32;9.0;0.023;20.0;109.0;0.9553793143275134;3.34;0.35;0.8456375838926175;6;Medium;False;True
7.1;0.39;0.79;1.4;0.194;23.0;90.0;0.9548980731101657;3.17;0.46;0.7046979865771812;6;Medium;False;True
8.2;0.31;0.43;7.0;0.047;18.0;87.0;0.9589020000384993;3.23;0.64;0.7114093959731543;5;Medium;False;True
5.9;0.17;0.29;3.1;0.03;32.0;123.0;0.952020250630426;3.41;0.33;0.919463087248322;7;High;False;True
5.9;0.2;0.23;1.5;0.037;38.0;93.0;0.9530597316598972;3.36;0.49;0.8053691275167785;6;Medium;False;True
6.6;0.32;0.26;4.6;0.031;26.0;120.0;0.9547633255693083;3.4;0.73;0.8389261744966443;7;High;False;True
5.9;0.12;0.27;4.8;0.03;40.0;110.0;0.9550328206510231;3.55;0.68;0.8120805369127516;6;Medium;False;True
5.9;0.18;0.29;4.6;0.032;68.0;137.0;0.954387957419777;3.21;0.38;0.7583892617449665;6;Medium;False;True
5.4;0.17;0.27;2.7;0.049;28.0;104.0;0.9550135710023292;3.46;0.55;0.6912751677852349;6;Medium;False;True
6.1;0.21;0.3;6.3;0.039;47.0;136.0;0.9535120984042041;3.27;0.31;0.8523489932885905;6;Medium;False;True
7.3;0.25;0.26;7.2;0.048;52.0;207.0;0.9585073822402741;3.12;0.37;0.6174496644295301;5;Medium;False;True
6.2;0.22;0.3;12.4;0.054;108.0;152.0;0.9598644824731949;3.1;0.47;0.6375838926174496;6;Medium;False;True
6.5;0.27;0.19;6.6;0.045;98.0;175.0;0.9563610464109029;3.16;0.34;0.6778523489932885;6;Medium;False;True
6.6;0.39;0.22;4.0;0.038;17.0;98.0;0.9530308571868563;3.25;0.53;0.87248322147651;7;High;False;True
6.0;0.31;0.38;4.8;0.04;41.0;101.0;0.9525496159695086;3.24;0.56;0.8791946308724832;6;Medium;False;True
8.4;0.23;0.32;1.3;0.048;59.0;113.0;0.9545708290823692;3.1;0.55;0.7382550335570469;6;Medium;False;True
6.0;0.22;0.25;11.1;0.056;112.0;177.0;0.9587287532002541;3.08;0.36;0.6308724832214765;6;Medium;False;True
6.1;0.23;0.27;9.8;0.055;74.0;134.0;0.9579972665498855;3.16;0.4;0.6845637583892616;6;Medium;False;True
7.3;0.36;0.54;13.3;0.054;63.0;193.0;0.9611734585843807;3.06;0.49;0.5771812080536912;4;Low;False;True
7.6;0.37;0.51;11.7;0.094;58.0;181.0;0.9603264740418487;2.91;0.51;0.6040268456375839;5;Medium;False;True
6.7;0.26;0.51;8.0;0.062;50.0;194.0;0.9581031396177019;3.13;0.5;0.6442953020134228;5;Medium;False;True
7.4;0.22;0.27;1.6;0.057;45.0;98.0;0.9557354328283509;3.29;0.44;0.6644295302013423;7;High;False;True
6.1;0.22;0.28;16.55;0.059;54.0;135.0;0.9592581185393366;3.2;0.38;0.7046979865771812;5;Medium;False;True
7.1;0.28;0.31;1.5;0.053;20.0;98.0;0.953521723228551;3.15;0.5;0.7651006711409396;5;Medium;False;True
6.5;0.35;0.31;10.2;0.069;58.0;170.0;0.9595179887967045;3.18;0.49;0.6308724832214765;5;Medium;False;True
6.8;0.73;0.2;6.6;0.054;25.0;65.0;0.9559760534370247;3.12;0.28;0.7449664429530201;4;Low;False;True
6.0;0.28;0.24;17.8;0.047;42.0;111.0;0.9614814529634834;3.1;0.45;0.5973154362416108;6;Medium;False;True
7.1;0.2;0.37;1.5;0.049;28.0;129.0;0.9550328206510231;3.15;0.52;0.7248322147651007;5;Medium;False;True
6.8;0.33;0.31;7.4;0.045;34.0;143.0;0.9550328206510231;3.06;0.55;0.8187919463087248;6;Medium;False;True
7.2;0.24;0.36;2.0;0.029;21.0;63.0;0.9535890969989798;3.13;0.63;0.8389261744966443;6;Medium;False;True
6.2;0.27;0.26;12.1;0.046;43.0;127.0;0.9577662707655585;3.16;0.37;0.7248322147651007;6;Medium;False;True
6.4;0.38;0.26;8.2;0.043;28.0;98.0;0.9551098192457987;2.99;0.31;0.7651006711409396;6;Medium;False;True
6.0;0.21;0.3;8.7;0.036;47.0;127.0;0.9563995457082908;3.18;0.39;0.7114093959731543;5;Medium;False;True
7.0;0.34;0.1;3.5;0.044;17.0;63.0;0.9564187953569847;3.01;0.39;0.6174496644295301;5;Medium;False;True
5.9;0.435;0.16;6.4;0.031;21.0;134.0;0.9543109588250014;3.24;0.46;0.8187919463087248;6;Medium;False;True
7.0;0.25;0.33;2.1;0.021;17.0;76.0;0.9530597316598972;3.26;0.45;0.825503355704698;6;Medium;False;True
6.7;0.26;0.29;7.7;0.038;40.0;179.0;0.9574679012108028;3.23;0.56;0.697986577181208;6;Medium;False;True
7.0;0.24;0.3;12.3;0.035;72.0;172.0;0.9580550154959672;2.99;0.57;0.697986577181208;6;Medium;False;True
8.5;0.23;0.34;1.3;0.035;54.0;110.0;0.9545515794336753;3.07;0.55;0.7382550335570469;7;High;False;True
4.8;0.65;0.12;1.1;0.013;4.0;10.0;0.9552253171379622;3.32;0.36;0.9060402684563759;4;Low;False;True
6.1;0.22;0.38;2.8;0.144;12.0;65.0;0.9536275962963676;2.95;0.64;0.7651006711409396;6;Medium;False;True
5.8;0.27;0.26;3.5;0.071;26.0;69.0;0.9527998614025295;3.1;0.38;0.7718120805369127;6;Medium;False;True
5.0;0.455;0.18;1.9;0.036;33.0;106.0;0.9504129049644844;3.21;0.83;0.9395973154362416;7;High;False;True
6.5;0.33;0.3;3.8;0.036;34.0;88.0;0.953127105430326;3.25;0.63;0.8389261744966443;7;High;False;True
6.7;0.31;0.3;2.4;0.038;30.0;83.0;0.9515775087104661;3.09;0.36;0.8590604026845637;7;High;False;True
6.2;0.39;0.24;4.8;0.037;45.0;138.0;0.9545323297849814;3.23;0.43;0.7516778523489932;7;High;False;True
7.1;0.37;0.3;6.2;0.04;49.0;139.0;0.9530597316598972;3.17;0.27;0.9127516778523489;6;Medium;False;True
7.2;0.23;0.82;1.3;0.149;70.0;109.0;0.9557835569500857;2.93;0.42;0.6174496644295301;6;Medium;False;True
7.2;0.25;0.32;1.5;0.054;24.0;105.0;0.9543398332980423;3.17;0.48;0.7449664429530201;6;Medium;False;True
4.7;0.455;0.18;1.9;0.036;33.0;106.0;0.9504129049644844;3.21;0.83;0.9395973154362416;7;High;False;True
6.2;0.28;0.51;7.9;0.056;49.0;206.0;0.9582475119829064;3.18;0.52;0.6308724832214765;5;Medium;False;True
6.4;0.35;0.28;1.6;0.037;31.0;113.0;0.9507305241679339;3.12;0.4;0.9530201342281879;7;High;False;True
6.6;0.31;0.28;1.4;0.035;28.0;107.0;0.9512791391557104;3.0;0.4;0.8859060402684563;6;Medium;False;True
7.4;0.25;0.37;2.6;0.05;24.0;132.0;0.9541858361084911;3.04;0.53;0.7516778523489932;6;Medium;False;True
7.3;0.36;0.34;14.8;0.057;46.0;173.0;0.9600858534331749;3.14;0.57;0.6845637583892616;5;Medium;False;True
8.6;0.31;0.3;0.9;0.045;16.0;109.0;0.9552541916110031;2.95;0.39;0.6778523489932885;5;Medium;False;True
8.6;0.22;0.33;1.2;0.031;38.0;95.0;0.9551579433675336;2.83;0.31;0.6912751677852349;5;Medium;False;True
6.9;0.14;0.29;9.9;0.056;30.0;91.0;0.9577855204142525;3.19;0.33;0.6644295302013423;6;Medium;False;True
6.5;0.22;0.31;3.9;0.046;17.0;106.0;0.9538008431346128;3.15;0.31;0.7718120805369127;5;Medium;False;True
6.6;0.32;0.47;15.6;0.063;27.0;173.0;0.9612504571791565;3.18;0.56;0.6040268456375839;5;Medium;False;True
6.1;0.28;0.26;1.5;0.03;25.0;101.0;0.9518373789678338;3.03;0.41;0.8120805369127516;6;Medium;False;True
6.2;0.3;0.28;1.6;0.036;28.0;106.0;0.9511684536757204;3.14;0.41;0.8926174496644296;6;Medium;False;True
6.9;0.22;0.28;7.8;0.05;43.0;116.0;0.9559953030857187;3.22;0.6;0.7718120805369127;8;High;False;True
8.7;0.31;0.21;5.6;0.039;28.0;67.0;0.9560145527344126;2.96;0.52;0.7382550335570469;4;Low;False;True
7.3;0.27;0.3;1.3;0.04;26.0;84.0;0.9549943213536353;3.28;0.53;0.7181208053691275;6;Medium;False;True
7.0;0.46;0.2;16.7;0.046;50.0;184.0;0.9615007026121773;3.08;0.56;0.6308724832214765;5;Medium;False;True
5.7;0.23;0.25;7.95;0.042;16.0;108.0;0.9575352749812316;3.44;0.61;0.6912751677852349;6;Medium;False;True
6.5;0.36;0.36;6.7;0.185;51.5;151.0;0.9579395176038038;3.17;0.42;0.6241610738255033;5;Medium;False;True
8.2;0.18;0.38;1.1;0.04;41.0;92.0;0.9534543494581224;2.88;0.6;0.8053691275167785;6;Medium;False;True
6.2;0.27;0.32;6.3;0.048;47.0;159.0;0.9555718108144526;3.21;0.6;0.7382550335570469;6;Medium;False;True
6.9;0.4;0.37;8.9;0.053;36.0;148.0;0.9586325049567845;3.16;0.5;0.6241610738255033;5;Medium;False;True
4.9;0.345;0.34;1.0;0.068;32.0;143.0;0.9541858361084911;3.24;0.4;0.6778523489932885;5;Medium;False;True
7.2;0.23;0.39;1.5;0.053;26.0;106.0;0.9544553311902058;3.18;0.47;0.7449664429530201;6;Medium;False;True
6.4;0.2;0.15;6.6;0.046;26.0;113.0;0.956784538682169;2.99;0.58;0.6644295302013423;6;Medium;False;True
6.1;0.27;0.32;6.2;0.048;47.0;161.0;0.9555621859901057;3.22;0.6;0.7382550335570469;6;Medium;False;True
6.0;0.3;0.33;2.1;0.042;31.0;127.0;0.9525111166721207;3.32;0.42;0.8389261744966443;6;Medium;False;True
6.1;0.3;0.32;2.2;0.042;41.0;142.0;0.9523956187799572;3.31;0.44;0.8523489932885905;7;High;False;True
5.7;0.14;0.3;5.4;0.045;26.0;105.0;0.9573716529673333;3.32;0.45;0.6241610738255033;5;Medium;False;True
6.3;0.33;0.2;17.9;0.066;36.0;161.0;0.9616162005043408;3.14;0.51;0.5906040268456376;5;Medium;False;True
7.0;0.16;0.3;2.6;0.043;34.0;90.0;0.953309977092918;2.88;0.47;0.7516778523489932;6;Medium;False;True
8.4;0.22;0.3;1.3;0.038;45.0;122.0;0.9545708290823692;3.13;0.54;0.7248322147651007;7;High;False;True
5.4;0.24;0.18;2.3;0.05;22.0;145.0;0.954849948988431;3.24;0.46;0.6912751677852349;5;Medium;False;True
7.7;0.31;0.36;4.3;0.026;15.0;87.0;0.9543205836493484;3.11;0.48;0.8053691275167785;5;Medium;False;True
5.6;0.185;0.19;7.1;0.048;36.0;110.0;0.9570732834125778;3.26;0.41;0.6375838926174496;6;Medium;False;True
6.6;0.43;0.24;11.9;0.04;54.0;159.0;0.9588442510924176;3.14;0.54;0.6577181208053692;6;Medium;False;True
7.6;0.39;0.46;11.7;0.084;55.0;170.0;0.9602975995688079;2.91;0.51;0.6040268456375839;5;Medium;False;True
7.2;0.58;0.27;5.8;0.032;40.0;118.0;0.9537045948911432;3.17;0.53;0.87248322147651;7;High;False;True
6.0;0.34;0.32;3.8;0.044;13.0;116.0;0.9538970913780823;3.39;0.44;0.7919463087248323;7;High;False;True
7.5;0.35;0.48;12.4;0.056;61.0;176.5;0.9605863442992165;2.97;0.52;0.5906040268456376;5;Medium;False;True
7.3;0.38;0.23;6.5;0.05;18.0;102.0;0.9557835569500857;3.1;0.55;0.7516778523489932;4;Low;False;True
5.4;0.185;0.19;7.1;0.048;36.0;110.0;0.9570732834125778;3.26;0.41;0.6375838926174496;6;Medium;False;True
6.3;0.27;0.51;7.6;0.049;35.0;200.0;0.9581320140907429;3.16;0.54;0.6308724832214765;4;Low;False;True
6.5;0.29;0.52;7.9;0.049;35.0;192.0;0.9581608885637837;3.16;0.51;0.6375838926174496;6;Medium;False;True
6.4;0.17;0.3;2.8;0.034;33.0;125.0;0.9543205836493484;3.03;0.49;0.697986577181208;6;Medium;False;True
6.7;0.18;0.31;10.6;0.035;42.0;143.0;0.9583630098750698;3.08;0.49;0.6577181208053692;7;High;False;True
6.8;0.37;0.67;1.5;0.175;16.0;98.0;0.9552060674892683;3.06;0.56;0.6912751677852349;6;Medium;False;True
6.1;0.24;0.26;1.7;0.033;61.0;134.0;0.9531463550790198;3.19;0.81;0.7986577181208053;7;High;False;True
7.0;0.32;0.29;7.6;0.025;35.0;124.0;0.9544168318928179;3.15;0.65;0.8590604026845637;7;High;False;True
6.9;0.27;0.25;7.5;0.03;18.0;117.0;0.953974089972858;3.09;0.38;0.87248322147651;6;Medium;False;True
6.5;0.29;0.53;1.7;0.04;41.0;192.0;0.9549750717049413;3.26;0.59;0.697986577181208;7;High;False;True
6.5;0.29;0.52;1.7;0.034;41.0;193.0;0.9550039461779822;3.25;0.59;0.697986577181208;6;Medium;False;True
6.1;0.22;0.25;12.1;0.035;54.0;135.0;0.9574871508594968;3.21;0.4;0.7181208053691275;5;Medium;False;True
6.3;0.22;0.27;4.5;0.036;81.0;157.0;0.9555525611657587;3.05;0.76;0.7181208053691275;7;High;False;True
5.6;0.23;0.25;8.0;0.043;31.0;101.0;0.9569866599934551;3.19;0.42;0.697986577181208;6;Medium;False;True
6.8;0.11;0.27;8.6;0.044;45.0;104.0;0.957227280602129;3.2;0.37;0.6644295302013423;6;Medium;False;True
7.3;0.23;0.41;14.6;0.048;73.0;223.0;0.9611638337600339;3.16;0.71;0.6308724832214765;6;Medium;False;True
6.1;0.2;0.17;1.6;0.048;46.0;129.0;0.9538200927833067;3.3;0.43;0.7651006711409396;6;Medium;False;True
6.9;0.2;0.41;1.1;0.06;36.0;104.0;0.9559086796665961;2.99;0.39;0.6174496644295301;5;Medium;False;True
6.7;0.19;0.32;3.7;0.041;26.0;76.0;0.9545227049606344;2.9;0.57;0.7046979865771812;7;High;False;True
6.7;0.28;0.34;8.9;0.048;32.0;111.0;0.957236905426476;3.25;0.54;0.7382550335570469;7;High;False;True
8.0;0.37;0.31;4.7;0.038;3.0;127.0;0.9546478276771448;2.9;0.72;0.8120805369127516;5;Medium;False;True
6.0;0.26;0.29;3.1;0.041;37.0;144.0;0.9523186201851815;3.22;0.39;0.8590604026845637;7;High;False;True
6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9569000365743324;3.01;0.98;0.7046979865771812;6;Medium;False;True
6.4;0.25;0.57;1.0;0.062;21.0;122.0;0.9551483185431866;3.0;0.4;0.6375838926174496;5;Medium;False;True
6.1;0.25;0.48;15.8;0.052;25.0;94.0;0.9603842229879305;3.07;0.45;0.6174496644295301;6;Medium;False;True
6.8;0.14;0.35;1.5;0.047;40.0;117.0;0.9539259658511232;3.07;0.72;0.7449664429530201;6;Medium;False;True
6.5;0.38;0.26;5.2;0.042;33.0;112.0;0.9535024735798572;3.06;0.5;0.825503355704698;7;High;False;True
5.4;0.15;0.32;2.5;0.037;10.0;51.0;0.9516833817782825;3.04;0.58;0.8456375838926175;6;Medium;False;True
6.8;0.22;0.32;5.9;0.054;40.0;152.0;0.9565150436004543;3.2;0.57;0.7248322147651007;6;Medium;False;True
7.2;0.21;0.29;3.1;0.044;39.0;122.0;0.9542339602302258;3.0;0.6;0.7583892617449665;6;Medium;False;True
6.5;0.46;0.24;11.5;0.051;56.0;171.0;0.9585170070646211;3.08;0.56;0.6577181208053692;6;Medium;False;True
6.5;0.18;0.48;18.0;0.054;56.0;183.0;0.9628481780207512;2.98;0.61;0.5704697986577181;6;Medium;False;True
6.2;0.32;0.12;4.8;0.054;6.0;97.0;0.9569385358717203;3.16;0.5;0.6241610738255033;5;Medium;False;True
7.2;0.4;0.24;8.5;0.055;45.0;151.0;0.9588827503898054;3.2;0.52;0.6174496644295301;5;Medium;False;True
5.9;0.23;0.24;1.6;0.037;32.0;115.0;0.9535890969989798;3.21;0.51;0.7651006711409396;6;Medium;False;True
